"�..ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best.of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","CBW","CBL","GBW","GBL","IWW","IWL","SBW","SBL","B365W","B365L","B.WW","B.WL","EXW","EXL","PSW","PSL","WPts","LPts","ATP","UBW","UBL","LBW","LBL","SJW","SJL","MaxW","MaxL","AvgW","AvgL","HeadtoHead","HeadtoHeadMatches","LastHeadtoHead","Winner_retired_last_game","Loser_retired_last_game","Winner_walkover_last_game","Loser_walkover_last_game","NrGames","Winner_fatigue","Loser_fatigue","Country","Winner_home","Loser_home","WinnerisHome","LoserisHome","Winner_games","Loser_games","Uncertainty","Uncertainty2","Winner_rating","Winner_ratingClay","Winner_ratingHard","Winner_ratingGrass","Loser_rating","Loser_ratingClay","Loser_ratingHard","Loser_ratingGrass","Winner_skillBo5","Winner_skillBo3","Loser_skillBo5","Loser_skillBo3","Winner_expectationBasedOnRating","Loser_expectationBasedOnRating","Winner_skillBo5PlusScores","Winner_skillBo3PlusScores","Loser_skillBo5PlusScores","Loser_skillBo3PlusScores","Winner_country","Loser_country"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","1st Round","3","Mahut N.","Cuevas P.","48","25","7","6","2","6","7","5","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"6","1.12",NA,NA,"5","1.12","6.66","1.14","931","1485",NA,NA,NA,"6","1.12",NA,NA,"7.04","1.14","6.13","1.12","0","0","0","0","0","0","0","33","0","15.0536645632","Italy",NA,NA,0,0,305,233,1.40716245690565e-05,0.00429184549356223,1578.46586099271,1440.61669533802,1519.61987372517,1648.33571618311,1720.77466357719,1759.92837555139,1519.87217501659,1476.21615838887,-0.147540983606557,0.147540983606557,-0.233772819472617,0.233772819472617,0.305934498114906,0.694065501885094,0.0309775101613156,-0.0309775101613156,0.00371257126068769,-0.00371257126068769,"France","Uruguay"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","1st Round","3","Robert S.","Bedene A.","103","69","7","6","7","6","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.5","1.5",NA,NA,"2.5","1.45","2.62","1.56","558","750",NA,NA,NA,"2.38","1.57",NA,NA,"2.62","1.61","2.41","1.55","0","2","-1","0","0","0","0","26","0","0","Italy",NA,NA,0,0,71,102,0.000138083402375035,0.0140845070422535,1480.38432534904,1438.04523724825,1510.85592202937,1481.94602672395,1546.37527215939,1483.76796791301,1555.42355958177,1482.7321146241,0.0121739130434783,-0.0121739130434783,-0.306828003457217,0.306828003457217,0.406157184345894,0.593842815654106,0.0524179789292488,-0.0524179789292488,0.0745155024823428,-0.0745155024823428,"New Zealand","Slovenia"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","1st Round","3","Kohlschreiber P.","Cervantes I.","26","65","6","4","6","2","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.16","5",NA,NA,"1.16","4.5","1.18","5.57","1485","765",NA,NA,NA,"1.17","5",NA,NA,"1.18","6.34","1.15","5.31","1","1","1","0","0","0","0","18","0","0","Italy",NA,NA,0,0,599,33,5.05893661152426e-05,0.0303030303030303,1804.29420670276,1753.49564810345,1685.26490557304,1633.73347230119,1502.40377750838,1485.96561537057,1490.97957034438,1502.15517440839,0.0041716100884075,-0.0041716100884075,0,0,0.850410081060894,0.149589918939106,0.0140196101355203,-0.0140196101355203,0.030106460343862,-0.030106460343862,"Germany","Spain"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","1st Round","3","Chardy J.","Dzumhur D.","32","75","2","6","6","4","6","2","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.72","2",NA,NA,"1.8","1.9","1.76","2.19","1220","724",NA,NA,NA,"1.8","2",NA,NA,"1.92","2.19","1.82","1.95","0","0","0","0","0","0","0","26","0","0","Italy",NA,NA,0,0,384,46,5.66123188405797e-05,0.0217391304347826,1631.71401518576,1587.67529551239,1611.06630431737,1523.32379176051,1600.19887147566,1550.55760601971,1539.25168010247,1498.40636849337,0.0918803418803418,-0.0918803418803418,-0.0833333333333333,0.0833333333333333,0.545229956094489,0.454770043905511,0.0170331767727742,-0.0170331767727742,0.140594938893444,-0.140594938893444,"France","Bosnia"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","1st Round","3","Ferrer D.","Volandri F.","9","203","4","6","7","5","6","1","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.08","8",NA,NA,"1.1","6","1.12","7.78","2920","271",NA,NA,NA,"1.1","7",NA,NA,"1.12","9.43","1.08","7.6","1","1","1","0","0","0","0","29","11.76067544","0","Italy",NA,NA,0,1,922,364,2.97966675407022e-06,0.00274725274725275,1861.58323781316,1889.8328599928,1833.42347319017,1644.8111345464,1378.95287978806,1432.20423266663,1290.4938042506,1427.59925149867,0.05661901124086,-0.05661901124086,-0.279829545454545,0.279829545454545,0.941488767295908,0.0585112327040916,-0.0539839622555033,0.0539839622555033,0.02756370684553,-0.02756370684553,"Spain","Italy"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","1st Round","3","Bautista Agut R.","Lorenzi P.","17","53","6","3","6","1","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.25","3.75",NA,NA,"1.28","3.3","1.33","3.69","2015","895",NA,NA,NA,"1.25","4",NA,NA,"1.33","4.2","1.26","3.77","0","0","0","0","0","0","0","16","7.056405264","0","Italy",NA,NA,0,1,7,156,0.000915750915750916,0.142857142857143,1541.38026605286,1534.25929579903,1500,1500,1521.36168009503,1534.5759584419,1436.00527295574,1440.96294940833,0,0,-0.28994708994709,0.28994708994709,0.528777222716762,0.471222777283238,-0.715535825609293,0.715535825609293,0.10545872226161,-0.10545872226161,"Spain","Italy"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","2nd Round","3","Berdych T.","Ramos-Vinolas A.","8","57","6","3","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.22","4",NA,NA,"1.25","3.5","1.29","4.05","2940","853",NA,NA,NA,"1.25","4",NA,NA,"1.29","4.33","1.24","3.93","0","0","0","0","0","0","0","19","21.05981416","14.792","Italy",NA,NA,0,0,757,83,1.59157103977336e-05,0.0120481927710843,1916.59464499361,1796.73668532954,1882.62598714276,1684.11676744547,1591.56012084077,1535.28660589495,1536.76160674486,1497.87111510111,0.0676705985669521,-0.0676705985669521,-0.176666666666667,0.176666666666667,0.866579623312176,0.133420376687824,-0.0105568297715986,0.0105568297715986,0.0705734595345404,-0.0705734595345404,"Czech Republic","Spain"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","2nd Round","3","Nishikori K.","Troicki V.","6","24","5","7","6","2","6","3","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.12","6",NA,NA,"1.12","5","1.14","6.91","4290","1580",NA,NA,NA,"1.12","6",NA,NA,"1.14","8","1.11","6.34","2","4","1","0","0","0","0","29","43.4879119872","12.5732","Italy",NA,NA,0,0,373,389,6.89194125309276e-06,0.00268096514745308,1987.77816127323,1808.08981348736,1916.52670203313,1583.47484595245,1683.71521343328,1572.92012065339,1643.44007637926,1601.45096714023,-0.00673415890807194,0.00673415890807194,0.0599240265906933,-0.0599240265906933,0.851994044954996,0.148005955045004,0.0136517228488834,-0.0136517228488834,-0.0346653911085624,0.0346653911085624,"Japan","Serbia"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","2nd Round","3","Pouille L.","Gulbis E.","52","84","3","6","6","4","7","5","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.66","2.1",NA,NA,"1.72","1.95","","","910","666",NA,NA,NA,"1.73","2.1",NA,NA,"1.8","2.15","1.76","2.03","0","0","0","0","0","0","0","31","0","25.8","Italy",NA,NA,0,0,58,372,4.6347793845013e-05,0.0172413793103448,1641.50336288412,1584.25085679524,1541.24437676476,1481.75315524322,1571.03768332506,1605.4385513439,1571.54000082968,1485.64984009971,-0.419501133786848,0.419501133786848,-0.0580645161290322,0.0580645161290322,0.600040307369205,0.399959692630795,0.0423633618734295,-0.0423633618734295,0.0142574304462616,-0.0142574304462616,"France","Latvia"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","2nd Round","3","Monaco J.","Anderson K.","114","19","3","6","6","3","6","2","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.4","2.75",NA,NA,"1.42","2.65","1.56","2.6","530","1840",NA,NA,NA,"1.4","3",NA,NA,"1.56","3.2","1.42","2.83","0","2","-1","0","0","0","0","26","14.792","17.0108","Italy",NA,NA,1,0,549,376,4.84439793822424e-06,0.00265957446808511,1687.60795520999,1680.01248098006,1624.3035113734,1478.18475501586,1777.47980445297,1633.54952839802,1710.42720547766,1607.15758777159,-0.176528481956457,0.176528481956457,0.034640522875817,-0.034640522875817,0.373473516255643,0.626526483744357,-0.0085311394068206,0.0085311394068206,-0.00633994564543122,0.00633994564543122,"Italy","South Africa"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","2nd Round","3","Goffin D.","Sock J.","13","27","6","4","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.44","2.62",NA,NA,"1.45","2.55","1.5","2.8","2570","1470",NA,NA,NA,"1.44","2.75",NA,NA,"1.54","2.8","1.46","2.64","1","1","1","0","0","0","0","20","22.188","41.5519564928","Italy",NA,NA,0,0,183,157,3.48056106644391e-05,0.00636942675159236,1782.82075763731,1607.38372553888,1745.90933567805,1517.60064370436,1782.68567400419,1636.8221080834,1705.25380929055,1541.72325303522,0.00545454545454538,-0.00545454545454538,-0.0379291251384275,0.0379291251384275,0.500194400965157,0.499805599034843,0.0298036443853273,-0.0298036443853273,0.0193091267284711,-0.0193091267284711,"Belgium","United States"
"30","Rome","Internazionali BNL d'Italia","5/10/2016","Masters 1000","Outdoor","Clay","2nd Round","3","Wawrinka S.","Paire B.","4","21","5","7","6","2","6","1","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.22","4",NA,NA,"1.25","3.5","1.27","4.18","6380","1686",NA,NA,NA,"1.25","4",NA,NA,"1.29","4.33","1.24","3.94","4","8","-1","0","0","0","0","27","0","2.2188","Italy",NA,NA,0,0,588,234,7.26786441072155e-06,0.00427350427350427,1927.79533517507,1850.55397134477,1874.86676756273,1601.2915056263,1686.39439297193,1643.74434362733,1615.47844803534,1480.51835070006,0.0935503685503685,-0.0935503685503685,0.000758245924428136,-0.000758245924428136,0.800530857194035,0.199469142805965,-0.019622404162372,0.019622404162372,0.0194069588502331,-0.0194069588502331,"Switzerland","France"
